Date,Close,Dividends,High,Low,Open,Stock Splits,Volume
2024-06-28,6.610000134,0.0,6.650000095,6.53000021,6.599999905,0.0,30002000.0
2024-07-01,6.429999828,0.0,6.670000076,6.414999962,6.599999905,0.0,30828100.0
2024-07-02,6.449999809,0.0,6.480000019,6.289999962,6.429999828,0.0,26977400.0
2024-07-03,6.519999981,0.0,6.550000191,6.414999962,6.480000019,0.0,15364300.0
2024-07-05,6.46999979,0.0,6.510000229,6.380000114,6.480000019,0.0,15639700.0
2024-07-08,6.349999905,0.0,6.53000021,6.349999905,6.485000134,0.0,22763700.0
2024-07-09,6.380000114,0.0,6.380000114,6.150000095,6.349999905,0.0,40392200.0
2024-07-10,6.570000172,0.0,6.619999886,6.320000172,6.420000076,0.0,37482300.0
2024-07-11,6.769999981,0.0,6.929999828,6.679999828,6.800000191,0.0,46656300.0
2024-07-12,6.96999979,0.0,7.0,6.809999943,6.889999866,0.0,37128300.0
2024-07-15,7.329999924,0.0,7.429999828,7.010000229,7.059999943,0.0,57035700.0
2024-07-16,7.75,0.0,7.820000172,7.34499979,7.440000057,0.0,63079500.0
2024-07-17,7.840000153,0.0,7.909999847,7.572000027,7.572000027,0.0,65800500.0
2024-07-18,7.53000021,0.0,8.06000042,7.489999771,7.869999886,0.0,56454300.0
2024-07-19,7.46999979,0.0,7.610000134,7.309999943,7.5,0.0,33123300.0
2024-07-22,7.539999962,0.0,7.639999866,7.329999924,7.590000153,0.0,38964600.0
2024-07-23,7.429999828,0.0,7.659999847,7.420000076,7.5,0.0,23486300.0
2024-07-24,7.099999905,0.0,7.5,7.090000153,7.329999924,0.0,34636100.0
2024-07-25,7.269999981,0.0,7.409999847,7.0,7.0,0.0,35574200.0
2024-07-26,7.409999847,0.0,7.5,7.289999962,7.480000019,0.0,29482400.0
2024-07-29,7.329999924,0.0,7.519999981,7.230000019,7.460000038,0.0,65272600.0
2024-07-30,7.420000076,0.0,7.949999809,7.099999905,7.579999924,0.0,90519300.0
2024-07-31,7.539999962,0.0,7.829999924,7.260000229,7.480000019,0.0,66168200.0
2024-08-01,7.159999847,0.0,7.659999847,7.070000172,7.570000172,0.0,50282600.0
2024-08-02,6.650000095,0.0,6.949999809,6.590000153,6.900000095,0.0,63300900.0
2024-08-05,6.539999962,0.0,6.789999962,6.010000229,6.03000021,0.0,65657400.0
2024-08-06,6.429999828,0.0,6.619999886,6.389999866,6.619999886,0.0,41670300.0
2024-08-07,6.320000172,0.0,6.75,6.309999943,6.599999905,0.0,32106700.0
2024-08-08,6.639999866,0.0,6.710000038,6.409999847,6.460000038,0.0,27594800.0
2024-08-09,6.639999866,0.0,6.730000019,6.550000191,6.619999886,0.0,19048600.0
2024-08-12,6.480000019,0.0,6.670000076,6.46999979,6.619999886,0.0,26316800.0
2024-08-13,6.639999866,0.0,6.650000095,6.489999771,6.5,0.0,26015000.0
2024-08-14,6.610000134,0.0,6.78000021,6.559999943,6.75,0.0,22578400.0
2024-08-15,6.909999847,0.0,6.960000038,6.690000057,6.739999771,0.0,36188900.0
2024-08-16,7.0,0.0,7.079999924,6.889999866,6.900000095,0.0,24474900.0
2024-08-19,7.460000038,0.0,7.5,7.090000153,7.110000134,0.0,51562200.0
2024-08-20,7.369999886,0.0,7.514999866,7.28000021,7.389999866,0.0,42987600.0
2024-08-21,7.300000191,0.0,7.434999943,7.130000114,7.400000095,0.0,38849700.0
2024-08-22,7.190000057,0.0,7.340000153,7.179999828,7.320000172,0.0,29843200.0
2024-08-23,7.519999981,0.0,7.559999943,7.184999943,7.210000038,0.0,52448400.0
2024-08-26,7.670000076,0.0,7.789999962,7.550000191,7.610000134,0.0,31511400.0
2024-08-27,7.769999981,0.0,7.889999866,7.539999962,7.579999924,0.0,27703700.0
2024-08-28,7.489999771,0.0,7.730000019,7.400000095,7.699999809,0.0,33583100.0
2024-08-29,8.029999733,0.0,8.300000191,7.639999866,7.650000095,0.0,84954500.0
2024-08-30,7.989999771,0.0,8.229999542,7.809999943,8.109999657,0.0,40858700.0
2024-09-03,7.53000021,0.0,7.920000076,7.480000019,7.889999866,0.0,43359200.0
2024-09-04,7.480000019,0.0,7.760000229,7.409999847,7.409999847,0.0,34795200.0
2024-09-05,7.260000229,0.0,7.639999866,7.239999771,7.550000191,0.0,37429500.0
2024-09-06,7.010000229,0.0,7.400000095,6.920000076,7.289999962,0.0,46372000.0
2024-09-09,7.079999924,0.0,7.210000038,7.010000229,7.039999962,0.0,33004200.0
2024-09-10,7.050000191,0.0,7.169000149,6.75,7.159999847,0.0,57932200.0
2024-09-11,7.309999943,0.0,7.349999905,6.949999809,7.019999981,0.0,42877800.0
2024-09-12,7.460000038,0.0,7.510000229,7.239999771,7.289999962,0.0,39131900.0
2024-09-13,7.739999771,0.0,7.739999771,7.519999981,7.519999981,0.0,45043900.0
2024-09-16,8.06000042,0.0,8.079999924,7.630000114,7.739999771,0.0,44920400.0
2024-09-17,8.119999886,0.0,8.279999733,8.06000042,8.199999809,0.0,49071800.0
2024-09-18,8.109999657,0.0,8.529999733,8.039999962,8.100000381,0.0,63736800.0
2024-09-19,8.18999958,0.0,8.460000038,8.130000114,8.43999958,0.0,58745600.0
2024-09-20,8.050000191,0.0,8.220000267,8.010000229,8.135000229,0.0,36453900.0
2024-09-23,7.920000076,0.0,8.130000114,7.909999847,8.119999886,0.0,31400000.0
